"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66"
"52" -0.17800001 2.4398559 0.076088092 5.4393953 -0.4521602 -0.42759231 -0.25579673 -0.077630604 -0.22613755 -0.024877817 -0.060573842 -0.23394129 -0.24746514 0.26577978 -0.23080588 0.50575583 -0.99286619 0.04493985 -0.084841839 -0.41146784 0.79588864 -0.039290035 1.2918243 0.54586532 0.77416803 -0.22449921 1.8468841 0.56054369 0.79680755 -0.14614552 1.538093 0.73568095 1.1218662 -0.80451262 -0.83965506 -0.75189911 -0.88341265 -0.94466764 -0.75227892 -0.5564749 -0.85688169 -0.26251588 -0.93726215 -0.67113312 -0.88195297 -0.63041348 -0.8755194 -0.88623246 -0.07081805 -0.64275343 -0.41695819 -0.80759411 -1.0827305 -0.75990575 -0.9559781 -0.9938547 -0.69940476 -0.74978699 -0.95921726 -0.28703409 0.60367407 0.085413129 0.87343077 127 0 9
"53" 0.10353117 1.9439224 0.076088092 4.2962693 -0.55172027 -0.51812858 -0.36220419 -0.49412421 -0.22613755 -0.30501589 -0.34959743 -0.23394129 -0.26694672 -0.26355713 -0.23080588 -0.14339607 -0.89449049 -0.18433103 -0.38841654 -0.44022797 -0.088873442 0.12348532 -0.23244738 -0.14573301 0.55035154 -0.37122738 0.74346372 0.43092823 0.89314357 0.32587327 0.081706946 -0.14852977 0.73906969 -0.98142435 -1.1615394 -1.1284376 -1.035486 -1.0443087 -0.97073756 -0.91838034 -0.62539223 -0.80020386 -1.0916008 -1.0292716 -0.98197047 -1.102712 -0.85645907 -0.78161758 -0.82583567 -0.33295264 -0.63840523 -1.0104158 -1.466959 -1.2688924 -0.99049082 -1.1983697 -1.0885619 -1.0621937 -0.83088456 -1.0717895 0.60367407 0.085413129 0.87343077 127 0 9
"54" 0.03106604 0.95769112 0.22542904 1.7372259 -0.46228803 -0.43583763 -0.28165446 -0.55727444 -0.22613755 -0.18674568 -0.53928293 -0.23394129 -0.46841479 -0.27801643 -0.23080588 0.30789206 -0.82516261 -0.071048539 -0.40392032 -0.41425902 -0.20619518 0.26876525 -1.4107224 -0.40744955 0.38202726 0.72389053 -1.2207886 -0.37631661 0.32297513 0.032609505 -1.2569022 -0.31657629 0.74637865 -0.76834491 -1.0763724 -1.1151429 -0.93606534 -1.218504 -1.1541892 -0.90174267 -1.3482788 -0.99934174 -0.70455427 -1.0991981 -0.98857667 -0.86905043 -1.2048163 -1.0763471 -0.78980726 -1.3020277 -0.87242714 -0.86249867 -1.2681472 -1.3046819 -0.98039757 -1.3135478 -1.2561897 -1.106599 -1.5314055 -1.3194971 0.60367407 0.085413129 0.87343077 127 0 9
"55" -0.42871269 0.16870609 0.035358745 0.28233834 -0.099040874 -0.33802481 0.56202813 0.63856211 -0.22613755 1.1388083 0.21380127 -0.23394129 0.16259841 1.5909694 -0.23080588 1.9282206 -0.81676003 -0.070498411 0.28468382 -0.11282948 1.1797565 0.021870569 -0.23708849 0.31356079 0.66670649 0.18895455 0.16606287 0.56462738 0.7647788 0.21684789 -0.03088784 0.15425423 0.86927505 0.7926721 0.53543947 0.63783091 -0.15802898 0.049119079 -0.11450347 0.53391934 0.5892544 0.089850877 -0.19632022 0.22212576 0.15362894 -0.50042192 -0.032915268 -0.14781513 0.38800439 0.6771052 -0.80431293 2.4110932 1.2431068 1.509606 0.41375379 0.34981151 0.085315974 0.90811541 0.74275648 0.884122 0.60367407 0.085413129 0.87343077 616 1 10
"56" 0.0035792681 1.0873101 0.46980512 1.5683551 -0.18645351 -0.26777299 0.119726 0.703565 -0.22613755 0.97786807 0.61007492 -0.23394129 0.51136625 1.2368005 -0.23080588 1.7314907 -0.5515765 0.021029065 1.2872498 0.46488529 2.8325652 0.44179288 -0.42116664 0.57851854 0.72498519 0.42665523 0.23579018 0.81409978 0.77900924 0.25223748 -0.0089539222 0.56681199 1.0022269 0.7823154 0.80657425 0.76348377 0.35948898 -0.12638851 -0.15853831 0.84369388 -0.036382338 -0.5606413 0.72521574 0.30113053 0.185203 0.39664288 -0.2987681 -0.30011313 0.40535794 0.12949964 -0.52216877 1.0448748 1.5496616 1.4509339 0.45089499 0.22690546 0.14569993 1.5733461 -0.14280509 -0.69338969 0.60367407 0.085413129 0.87343077 616 1 10
"57" 0.08770545 1.2845563 0.13039389 2.6725108 -0.46507854 -0.48875906 -0.2475491 0.0068528963 -0.22613755 0.17409442 -0.021106065 -0.23394129 -0.036493856 0.38259119 -0.23080588 0.74897519 -0.35284012 -0.3671215 0.34522493 -0.21805852 1.647938 1.0657614 -1.1713336 0.45100245 0.6269908 0.68773485 -0.92535085 0.66564847 0.71123452 0.76613649 -1.0648747 0.47427048 0.90245066 -0.076137998 -0.12360305 -0.11939557 -0.46336782 -0.34536834 -0.60195902 -0.58549008 -0.61138282 -0.65371746 -0.044430196 -0.41259563 -0.5943813 -0.45558084 -0.44620817 -0.6184223 -0.83506362 -0.74831838 -0.33751557 -0.027966302 0.021607275 0.13431314 -0.39592548 -0.19765382 -0.54927345 -0.50091476 -0.50133935 -0.99243204 0.60367407 0.085413129 0.87343077 616 1 10
"58" 0.54998298 0.87879262 0.13718211 1.7242359 -0.077701268 0.185287 -0.08001019 0.6276988 -0.22613755 0.72787731 0.85654274 -0.23394129 0.79123581 0.74320234 -0.23080588 1.2099014 -0.036261995 -0.083568808 0.94278824 0.51144976 1.6204204 0.40042882 -0.52965281 0.41344176 0.64796924 0.62608002 -0.87694182 0.020774696 0.48254231 0.38020525 -0.25394528 0.60870701 0.9758198 0.9703381 0.59433396 0.44456938 0.41860573 0.4071473 0.011491648 0.70820489 0.70657063 0.75229706 1.2406487 0.75169724 0.76015853 0.6332962 0.51820169 0.21211688 0.30086173 1.2249338 0.13376683 0.89308851 0.55628641 0.20773839 0.36229884 0.51957892 -0.059307819 1.2524289 0.38757276 1.3681369 0.60367407 0.085413129 0.87343077 616 1 10
"59" 0.76238077 -0.039811379 0.14397034 -0.40613525 1.260494 1.343079 1.00667 1.9471891 -0.22613755 1.7278404 1.9739526 -0.23394129 1.8156819 1.9867651 -0.23080588 0.864065 0.11617718 0.39432455 1.5417042 1.7543658 0.24738771 0.97884454 0.072170435 -0.29961113 0.36473082 1.0098897 0.11178536 -0.33497546 0.34600586 2.534224 -0.97006581 0.0024743712 0.35312725 2.8155235 1.9348248 1.7252995 3.1448148 0.71606759 1.2657795 1.4405978 -0.08054865 1.4250916 2.8784011 1.9182867 1.6643573 3.2531393 0.60346809 1.2128726 1.2606758 -0.43738866 1.3967883 1.9062333 2.6512538 2.5484413 2.1662347 1.9502905 2.1548307 3.0185712 2.274134 1.7842987 0.60367407 0.085413129 0.87343077 616 1 10
"65" 0.13851433 0.95205551 1.1214747 0.0095469173 -0.31818002 -0.2976116 -0.21680384 -0.35614721 -0.22613755 -0.17375914 -0.31641302 -0.23394129 -0.13247629 -0.40655247 -0.14225324 -0.40078906 -0.78982849 0.60857659 -0.39092668 -0.29787226 -0.47108011 0.29943634 0.19564789 -0.37656755 0.49872764 0.5514157 0.049940771 -0.42176549 0.44019771 -0.0084015048 0.88684238 -0.38897965 0.64783914 -0.82898652 -0.90942229 -0.74368846 -1.0032949 -1.0046944 -0.7445456 -1.0116852 -1.2912691 -0.95359341 -0.73435546 -0.83189361 -0.65985126 -0.97455715 -0.98652197 -0.67541299 -0.96591014 -1.3007636 -0.89429626 -1.6736425 -1.7228004 -1.1745069 -1.3002266 -1.2649549 -1.0735192 -1.4137796 -1.1810463 -1.202147 0.77087634 0.085413129 0.87343077 828 1 11
"66" -0.32709493 0.42230842 0.4630169 0.048517121 -0.27512886 -0.26103012 -0.11004788 -0.32749919 -0.22613755 -0.36716573 -0.32232769 -0.23394129 -0.33061823 -0.023727748 -0.23080588 -0.044180718 -0.84864655 0.34664501 -0.41044197 -0.34603772 -0.40618656 0.7500941 -0.045459989 -0.43294762 0.31978638 0.99475474 -0.31928042 -0.5078295 0.23045595 0.18333332 1.1238846 -0.24272252 0.68052356 -0.89192383 -0.86227635 -0.56681833 -1.0044155 -1.0886567 -0.64396135 -1.0184399 -1.3531919 -1.2128586 -0.81449135 -0.82086826 -0.49246783 -0.99745317 -1.094744 -0.57082281 -1.0165116 -1.3052681 -1.141049 -1.2314471 -1.1701432 -0.77883179 -1.065978 -1.1593742 -0.91465484 -0.94697589 -1.7662604 -1.6747954 0.77087634 0.085413129 0.87343077 828 1 11
"67" -0.39206366 -0.23705764 -0.13434687 -0.32819485 -0.54417937 -0.56128668 -0.26972661 -0.64768896 -0.22613755 -0.68811862 -0.65404013 -0.23394129 -0.65942933 -0.32278406 0.064369591 -0.38434765 -1.0750925 -0.17317706 -0.55174719 -0.49108677 -0.47186653 0.5936111 -0.42095042 -0.42277095 0.29664024 0.45373731 -0.52528959 -0.46388239 0.25737676 0.91492895 0.82547452 -0.15003934 0.62815275 -1.4299382 -1.2183982 -1.0509572 -1.3521472 -1.2828774 -0.98775605 -1.1390999 -1.3929536 -1.3473309 -1.3886769 -1.2549318 -1.0078802 -1.3656318 -1.2971309 -0.94886129 -1.0708727 -1.3306176 -1.2650765 -1.601005 -1.263412 -1.1691111 -1.3382127 -1.3455522 -1.0554679 -1.7422203 -1.7227952 -1.7497866 0.77087634 0.085413129 0.87343077 828 1 11
"68" -0.91930993 -0.64845697 -0.54164035 -0.49706573 -0.46470582 -0.49525974 -0.14048502 -0.66752297 -0.22613755 -0.70991744 -0.6890554 -0.23394129 -0.76871626 -0.31332868 0.16768101 -0.33162178 -1.0997108 -0.35234936 -0.56696915 -0.50522881 -0.48284139 0.64224627 -0.5831868 -0.56988227 -0.0074477844 1.3258804 -1.2351044 -0.61020757 -0.035937625 0.62442388 -0.085455512 -0.3141248 0.1979016 -1.3514273 -1.1893107 -1.1511251 -1.2471747 -1.288198 -1.0141268 -1.4994996 -1.5756331 -1.2359352 -1.3155455 -1.1865856 -1.1393442 -1.2735698 -1.3655466 -1.001426 -1.430749 -1.5219301 -1.2385657 -1.4927616 -1.3907588 -1.1498934 -1.1971527 -1.2011827 -0.99024142 -1.7462294 -1.8190633 -1.4894121 0.77087634 0.085413129 0.87343077 828 1 11
"69" -1.2583135 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.98821928 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.77087634 0.085413129 0.87343077 828 1 11
"75" 0.49167771 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.56266845 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 0.87343077 469 1 12
"76" -2.1503842 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -1.1963203 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 0.87343077 469 1 12
"77" -0.66193379 -1.0035002 -0.88105158 -0.31520478 -0.8666273 -0.8701113 0.56527961 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 0.1626331 -0.23080588 0.22341727 -1.1319276 -0.61232201 -0.57914577 -0.51622696 -0.40192708 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 0.21403024 -1.3083027 -0.24698138 0.55178564 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -0.49755021 -0.98708761 -0.47120659 -0.44508442 -1.1826327 -0.71953413 -0.88506909 -1.0421001 -0.37442554 0.30270998 -1.4701504 0.87343077 469 1 12
"78" -2.2253481 -1.0035002 -0.88105158 0.64606024 -0.8666273 -0.8701113 0.046212146 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 0.3025802 -0.23080588 0.36515349 -1.1565904 -0.61232201 -0.57914577 -0.51622696 -0.1031488 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 0.041917921 0.75460434 -0.2879748 0.7346348 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -0.73865903 -0.57247601 0.15296253 -0.730557 -0.36417643 0.29526499 -0.37440429 -1.000753 -0.24894286 0.30270998 -1.4701504 0.87343077 469 1 12
"79" -1.3066235 -1.0035002 -0.88105158 1.8281564 -0.8666273 -0.8701113 -0.023579379 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.031685348 -0.23080588 0.07260993 -1.0871062 -0.61232201 -0.57914577 -0.51622696 -0.046309787 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 0.22222081 -0.039172264 -0.40382671 0.63375864 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -0.70729572 -0.94303362 -0.88358755 -0.98765018 -0.87133955 -1.0377301 -1.1878891 -0.59187305 -0.24594292 0.30270998 -1.4701504 0.87343077 469 1 12
"80" -1.3307786 -1.0035002 -0.88105158 1.7112458 -0.8666273 -0.8701113 -0.10042575 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.070491271 -0.23080588 0.20244031 -1.0729536 -0.61232201 -0.57914577 -0.51622696 0.0019583572 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 0.63063527 -0.39011268 -0.42077828 0.55565358 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -0.63107925 -0.91191324 -0.94123009 -0.94761442 -1.0699593 -0.87644642 -1.2050009 -1.0633862 -0.94929529 0.30270998 -1.4701504 0.87343077 469 1 12
"81" -0.83934841 -1.0035002 -0.88105158 1.4774246 -0.8666273 -0.8701113 0.45129404 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 0.90285727 -0.23080588 1.2223742 -0.93094162 -0.61232201 -0.57914577 -0.51622696 1.7946672 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 0.28172505 0.28475673 -0.27068509 0.72976561 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 0.52531463 0.47840876 0.9802666 -0.4642473 0.099581363 -0.12251307 0.20382153 1.0340601 0.30453438 0.30270998 -1.4701504 0.87343077 469 1 12
"82" -0.97678227 -1.0035002 -0.88105158 0.16542773 -0.8666273 -0.8701113 1.0779898 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 1.0460143 -0.043861415 1.1758847 -0.82522686 -0.61232201 -0.57914577 -0.51622696 0.13988327 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 0.202023 0.8016474 -0.43476264 0.53362751 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 0.4340235 0.80441556 0.13884101 0.82405925 1.0490423 -0.10634102 1.1942136 1.5736908 0.27868735 0.30270998 -1.4701504 0.87343077 469 1 12
"83" -0.22797596 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.63847576 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 0.87343077 469 1 12
"84" 0.36090731 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.61755961 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 0.87343077 469 1 12
"85" 0.15100832 0.055993946 0.39513465 -0.66593661 0.61831093 0.63047352 -0.66924882 0.52980755 -0.14663108 0.68752629 0.51898568 -0.15480734 0.74989684 -0.75881352 -0.23080588 -0.77667352 -0.31254163 0.56143222 -0.15839997 -0.0099479499 -0.49244766 0.22532049 1.1640712 -0.49092466 0.31790001 0.23792073 1.0536985 -0.51414412 0.30425631 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -0.14563999 0.14277529 0.047622943 0.17852195 -0.38514289 0.24908287 -0.50646395 -0.7942796 0.044280185 -0.14118217 0.16087576 0.07986679 0.16953355 -0.39573346 0.26767751 -0.50320895 -0.78047009 0.067499677 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.53679316 0.59543397 0.87343077 317 0 13
"86" 0.15600591 0.52374936 0.4630169 0.28233834 0.34501544 0.27630675 0.77270963 0.23161561 -0.22613755 0.58363403 0.15615154 -0.23394129 0.64346088 0.77641313 -0.23080588 0.90942059 -0.22950676 0.26715743 -0.0022101184 -0.085556714 0.20044951 0.26352053 -0.035736228 -0.43706353 0.33090927 0.11713853 0.1909726 -0.44297619 0.36181018 0.42915131 -0.024864422 -0.42502597 0.43435687 -0.19573776 0.095971478 0.33017325 0.091611522 -0.075446427 -0.23706605 -0.67191854 0.11022024 0.28570066 -0.3258738 -0.050269095 0.095398951 0.17004364 -0.109569 -0.23795673 -0.6370106 0.017310966 0.4415374 0.23597605 0.5629588 1.0168755 -0.036509998 0.13567864 -0.088715417 -0.86356427 0.6822305 -0.60857566 0.53679316 0.59543397 0.87343077 317 0 13
"87" 0.17516336 0.77735169 0.25937016 1.2565934 0.39751333 0.25566136 0.78646557 0.42796096 -0.22613755 0.40367778 0.24284544 -0.23394129 0.24717699 1.0063292 -0.23080588 1.0296129 -0.18517613 0.094514482 0.31616582 -0.048909027 1.111299 0.66774735 -0.044655982 -0.48005305 0.2445568 0.83190478 -0.346664 -0.49333084 0.22741846 0.45529405 0.53802824 -0.37280374 0.56592111 0.00059826043 0.26713812 0.70519736 -0.25623001 -0.21225088 1.1394519 -0.59073437 -0.4972298 -0.28751243 -0.097372884 0.0040514899 0.37889138 -0.39152372 -0.10462466 0.56013287 -0.40162888 -0.43948796 -0.45990299 0.2085938 0.6394633 1.1615499 -0.028865262 -0.25051658 1.9906881 -0.9661802 -0.52650057 -0.099115366 0.53679316 0.59543397 0.87343077 317 0 13
"88" 0.069380935 0.82807215 0.24579371 1.3994842 0.79635389 0.74793774 1.0837657 0.86748662 -0.22613755 1.6193101 0.34678515 -0.23394129 0.34981167 1.7871382 -0.23080588 2.5155755 0.059402106 0.22743523 0.73475942 0.11893304 1.994271 0.16386329 0.38046698 -0.44611055 0.34273663 0.61789704 -0.35670875 -0.59951009 0.080135918 -0.064292575 1.367534 -0.10108554 0.76188349 0.42803854 0.45708059 1.2250268 0.49288151 1.3187492 1.462986 -0.34527582 0.035275274 0.078560351 0.48758265 0.35160383 0.64509975 -0.038214997 0.50692755 0.38852925 -0.22265364 -0.12020789 -0.26576271 0.48988684 0.68065541 1.917723 1.1293152 2.4895854 2.7153838 -0.4703179 0.41015204 0.42161254 0.53679316 0.59543397 0.87343077 317 0 13
"89" 0.00024753817 0.60264786 0.19148791 0.983802 0.62689497 0.64266396 0.84193475 0.5352372 -0.22613755 0.40414158 0.49260225 -0.23394129 0.4505457 1.003509 -0.23080588 1.0301799 -0.12097794 0.23738768 0.33256274 0.057335448 0.88384549 0.73434319 -0.022028827 -0.52631599 0.17265711 0.49724383 0.10598508 -0.55321794 0.18247816 0.24808265 0.67062824 -0.38551091 0.57017654 -0.24766637 -0.038885487 1.2326676 -0.37381651 -0.078787841 0.95647921 -0.15325801 -0.43342405 0.084898107 -0.24460404 -0.063141553 1.0031871 -0.11503189 -0.020096831 0.7588971 0.11950056 -0.46531616 0.36125687 -0.20154602 -0.00073818336 1.6731148 -0.77105433 -0.03986921 1.4805883 -0.5669055 -0.30120633 -0.34696337 0.53679316 0.59543397 0.87343077 317 0 13
"107" -1.1250443 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.35827269 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.97151906 -1.4701504 -1.1403124 415 1 14
"108" -1.4898687 -0.62027894 -0.41945231 -0.66593661 -0.21633732 -0.21296931 -0.66924882 -0.20383035 -0.11129487 -0.35325159 -0.20543952 -0.11963669 -0.31636342 -0.75881352 -0.23080588 -0.77667352 -0.9862593 -0.14850933 -0.53543895 -0.46363501 -0.49244766 0.22285908 0.32757974 -0.28001168 0.32642556 0.23548413 0.27896001 -0.30487765 0.31271239 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -0.38322447 -1.0501818 -0.8746579 -0.22869895 -0.83989268 -0.8769554 -0.16191802 -0.8567857 -1.1591093 -0.3724348 -1.0356185 -0.839484 -0.23754367 -0.85038677 -0.84612707 -0.16531787 -0.84014241 -1.0960418 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.97151906 -1.4701504 -1.1403124 415 1 14
