"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44"
"96" 0.50304918 0.71045754 -1.0446829 0.016202544 -0.43136747 0.77834999 -1.2837988 0.76491475 1.0333185 0.019512219 0.2134462 -0.80329617 -0.027611439 -0.21830154 0.52170371 -0.5860643 0.47642831 -0.50683022 -0.25826461 -0.84954381 0.14420923 -0.20606285 -0.28613986 -0.90519004 -0.29345707 0.30340753 -1.2344546 2.2824134 1.5299076 0.1772892 0.52458525 0.47880712 -0.54485707 -0.67780055 -0.45735839 -0.95186749 -0.30220487 -0.26736288 2.8628881e-08 0.36757947 -1.2913027 1.241 1 23
"97" -0.89546928 -0.81476007 -1.2890846 -0.99565047 -0.43136747 -0.95782592 -1.0840627 -0.85360969 -0.78468173 -0.59492756 -0.83658814 -1.0174114 -0.94298482 -0.21830154 -0.93790916 -1.0037602 -0.80940316 -0.96733502 -0.9103874 -1.0147591 -1.2044804 -0.20606285 -1.4696509 -1.189705 -1.1177298 -1.0414612 -0.61695639 1.6185213 1.5997803 -0.81151201 -1.1438779 -1.2373429 -0.90360796 -1.3895035 -1.400652 -0.95131675 -1.115453 -0.55205557 2.8628881e-08 0.36757947 -1.2913027 1.241 1 23
"98" -0.60918433 -0.49122906 -1.2499105 -0.69438093 -0.43136747 -0.77355225 -1.0312856 -0.69178588 -0.7007699 -0.50341525 -0.84214619 -1.0622524 -1.312726 -0.21830154 -1.3426877 -1.0102329 -0.8508008 -0.45156964 -0.70125167 -0.49742568 -0.55090067 -0.20606285 -0.91560866 -0.64346472 -0.041282089 -0.84201072 0.29398982 5.2697105 3.1142403 -0.58892164 -1.0760787 -0.92707692 -0.7500839 -0.81987604 -0.49148493 -0.76411307 0.26174981 -0.25418679 2.8628881e-08 0.36757947 -1.2913027 1.241 1 23
"99" -0.39529327 -0.58828837 -0.15353418 0.83092873 -0.43136747 -0.29079055 0.14375057 -0.61720325 -0.31995593 0.019512219 -0.0192149 -0.44847766 0.68780507 -0.21830154 0.73578971 -0.18562211 -0.33965572 -0.72787252 -0.13654785 1.0134058 1.3776616 -0.20606285 0.65874904 -0.21254633 -0.35970869 -0.017401048 1.7662177 1.7719475 1.5233316 -0.11859714 0.52725594 0.062058355 1.0726181 0.026763887 -0.031674406 0.024461637 1.0694074 0.82320598 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"100" 0.0094544268 -0.37568228 -0.0028084399 0.60314655 -0.43136747 0.18137394 0.15390132 -0.41573881 0.0047211311 0.47707376 -0.026237286 -0.66584316 0.04236582 -0.21830154 0.21900594 -0.17694222 -0.33617265 -0.24894752 -0.10321182 0.66569221 0.0052323061 -0.20606285 0.25281709 0.48169978 0.26998608 0.27294249 0.32497853 -0.39702449 -0.17764632 0.1165556 0.60382664 0.74101203 0.37451849 1.4430793 0.087843847 0.29385534 1.7373823 0.2247695 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"101" -0.10571768 -0.64375083 -0.17891559 1.4777166 -0.43136747 0.18726128 0.46212491 -0.71685435 -0.15012477 0.64702518 1.0390819 -0.083286067 1.4615556 -0.21830154 1.5418023 0.85413967 0.3872072 -0.59893118 0.39114569 0.83511096 1.1388981 -0.20606285 0.90354246 -0.044675865 -0.35341837 0.17932328 1.4060091 2.3291807 0.91034188 0.75755022 0.77532188 0.59466046 0.81801048 0.57409709 0.098744401 -0.052313772 1.5107047 2.1268923 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"102" -0.31302748 -0.76854136 0.54373589 1.8758877 -0.43136747 0.72889635 0.55085526 -0.67162973 -0.43840046 0.43785419 1.8050897 0.34215716 2.2580722 -0.21830154 2.3903484 1.2610546 0.65088013 -0.70945233 -0.37518731 0.40171528 0.84066646 -0.20606285 0.40161309 -0.45000673 -0.70159866 -1.0387155 2.28584 0.86479456 1.2184208 0.10527485 0.14210329 0.47629589 -0.042690427 0.47368587 1.6193126 2.5406002 2.5715791 0.73684478 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"103" -0.17153031 -0.36643853 0.21086286 2.1845498 -0.43136747 1.0297393 0.71561788 -0.48389981 0.48756667 0.15024409 1.1850381 -0.16926195 0.96409855 -0.21830154 0.87615074 0.25166187 -0.2221296 -0.13842637 0.56440367 1.0328286 0.95136531 -0.20606285 1.1853635 1.0126537 0.32208036 -0.4314107 1.5506408 3.0860883 1.8522941 1.2918136 1.4660139 1.2312671 0.84467529 1.5692978 0.70113584 2.6582387 2.395329 0.049298877 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"104" -0.076101996 -0.38030415 0.24510355 1.2446325 -0.43136747 0.55109875 0.72943984 -0.48937655 0.20070885 0.45092738 1.1159451 -0.11865704 1.0834405 -0.21830154 1.3900989 0.60643384 0.03575299 -0.21210714 1.280791 1.3529039 1.0133062 -0.20606285 1.3547303 1.1341563 0.40153777 -0.10283842 1.1241448 -0.34768384 -0.39528703 0.85440587 1.7025752 0.57211811 0.34747644 1.1126157 0.83951378 1.5045839 0.5308444 -0.49383356 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"105" -0.201146 -0.32021982 -0.24065955 0.30228779 -0.43136747 -0.25252286 0.68548614 -0.58392364 -0.17170011 -0.0066341545 -0.47573392 -0.74243002 -0.20923266 -0.21830154 0.1282675 -0.53035596 -0.79990401 -0.027905217 0.33864781 1.0096505 0.52700251 -0.20606285 0.54492352 1.2175065 0.49135256 0.86053262 0.23875354 -0.53140582 -0.58836128 0.12534365 0.19854007 0.30164841 -0.28744367 0.27172789 0.02582281 -0.43840169 1.7864087 -0.10983472 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"106" -0.46768716 -0.67610393 -0.14748643 -0.19107307 -0.43136747 -0.56278556 0.75493066 -0.75960089 -0.56598586 -0.0066341545 -0.13778642 -0.28824021 0.19484253 -0.21830154 -0.15458123 -0.026837406 -0.44289802 -0.72787252 -0.64286414 0.72232331 0.042972056 -0.20606285 -0.31082491 -0.33913592 -0.6706254 0.51918385 -0.22372834 -0.50862685 -0.91293025 -0.10255867 -0.20464078 -0.15931079 -0.6507137 -0.63389939 -0.31887011 0.48145367 0.060400859 0.044436547 -0.94657301 0.36757947 0.76863256 1.7958297 1 24
"107" -1.1192322 -0.81938194 -0.1339833 -0.32968092 0.50389426 -0.5792701 0.25642929 -0.79033861 -0.60807117 -1.0917087 -0.63029951 -0.14719436 0.57744463 -0.21830154 -0.37362949 -0.90274237 -1.0317053 -1.0410158 -0.7023935 0.59294834 0.2983227 0.30696387 -0.33208148 -0.92965843 -1.0350496 0.15462623 -0.015518945 -0.43539748 -0.73069138 0.013175626 -0.13908724 -0.028325548 1.3623991 1.009005 -0.66375066 -0.41240687 -0.88943272 -1.0893781 2.8628881e-08 0.36757947 0.76863256 0.48620634 1 25
"108" -0.82965665 -0.75467574 0.12992384 -0.13558934 0.17858583 -0.49390371 0.14453769 -0.6503694 -0.56075357 -0.60800074 -0.34894098 0.017392161 0.85726685 -0.21830154 0.77477888 -0.33572691 -0.4814439 -0.94891483 -0.13370421 1.3871213 1.592329 0.00080276209 0.69646231 -0.57005955 -0.68814827 0.67040299 -0.21433042 -0.55161991 -1.6724883 -0.25680891 -0.044139895 -0.38011745 0.9435801 1.007042 0.25787208 1.160157 0.81311607 0.27869529 2.8628881e-08 0.36757947 0.76863256 0.48620634 1 25
"109" 0.30232064 0.0079330631 0.21832857 0.75583142 -0.43136747 0.38272089 0.001479067 0.06922 0.28148827 0.58165925 0.69420224 0.56061679 1.329199 -0.21830154 1.1575817 1.7919923 1.7248062 0.34049863 1.7711554 0.57238591 2.0870418 -0.20606285 1.659865 1.4005362 1.2948573 -0.29613745 0.82690672 -0.52894985 0.15573711 0.059324779 0.050422437 0.80966285 0.57400714 0.040901917 0.61230276 1.0082229 0.93278298 0.33388763 2.8628881e-08 0.36757947 0.76863256 0.48620634 1 25
"110" 0.22663612 0.05877365 0.018679352 0.87678978 -0.43136747 0.70593574 -0.2913916 0.18458004 0.31465194 0.39863463 1.8228386 0.42764636 1.4072759 -0.21830154 1.4064035 1.330324 1.6968838 0.52470055 3.1079628 0.38890156 1.6421021 -0.20606285 2.1652228 1.4448184 1.7927157 -0.51688731 1.0310396 -0.21330091 0.82529941 0.26762223 0.50744325 0.85874441 0.72098033 0.50098088 0.43722352 1.1772584 0.12689417 0.83323812 2.8628881e-08 0.36757947 0.76863256 0.48620634 1 25
"111" -0.1287521 -0.1769418 0.68506375 1.2106017 -0.43136747 1.030328 -0.36782892 0.29493013 0.081333861 0.1371709 1.0326335 0.88640015 1.6240391 -0.21830154 1.3589076 1.5257383 2.0771819 -0.70945233 -0.082334828 0.27812767 0.92996908 -0.20606285 0.34332894 -0.50560746 -0.40283443 -0.75142551 1.7389824 -0.51907627 -0.10110636 0.36369811 0.35116158 0.3100158 0.78058558 1.1717051 1.4345181 0.80560775 1.1880569 0.30320377 2.8628881e-08 0.36757947 0.76863256 0.48620634 1 25
"112" -0.02345189 0.34070781 0.21313349 0.58104444 -0.43136747 0.25202199 -0.68492115 1.137274 0.31580317 -0.54263481 0.13127254 0.89019073 1.4385122 -0.21830154 0.7485498 0.34486989 1.0846673 0.39575921 0.60237521 -0.15976264 0.90517955 -0.20606285 0.67109156 0.50573578 1.3221771 -0.33408808 0.99100051 -0.58175436 0.2193753 0.23849477 0.016090182 0.056696665 0.50340551 0.6620857 0.59995887 0.98989645 -0.016946792 0.50028547 2.8628881e-08 0.36757947 0.76863256 0.48620634 1 25
"113" 0.23321738 -0.19542929 0.053906866 0.0074003598 1.6933032 0.26144173 0.94157444 -0.47211398 -0.22000806 0.79083024 0.030025047 -0.094185122 -0.26167988 -0.21830154 0.5103614 0.97924469 0.19453102 0.064195745 0.20598792 0.4987923 -0.18406901 -0.20606285 0.44069775 0.85429591 0.087615814 -0.060379626 0.1721541 0.50411689 0.60386994 0.24401678 -0.092282738 -0.032034237 -0.26134648 -0.048938211 -0.05738894 -0.16273555 -0.4507503 -0.24238162 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"114" 0.74984655 0.081883008 0.18960936 0.47441013 -0.43136747 0.77952746 1.1520415 -0.31675672 0.42000672 1.4444896 0.3397964 -0.076593821 0.94762275 -0.21830154 0.88394857 1.6665689 0.53565291 0.43259959 0.16235825 0.57090557 0.43205061 -0.20606285 0.80205947 1.5540868 0.43075319 -0.17199005 0.095062785 -0.42561441 0.14593168 0.40557739 0.42307995 0.538446 0.28780925 0.68266116 0.4613444 -0.28851718 0.10744216 0.16283756 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"115" 0.13449843 -0.47274158 0.84559097 1.1938939 -0.43136747 0.76657532 1.2545485 -0.50001271 0.37108084 0.93463529 1.2232746 -0.52815914 0.62437693 -0.21830154 1.0491209 0.32869856 -0.35790166 -0.26736772 1.606987 1.0768496 1.4103634 -0.20606285 0.95291256 0.78213704 -0.094444061 0.30713616 0.35916461 -0.5651415 -0.65144502 1.6513575 1.0560378 0.38616636 1.030887 1.6099591 1.5410351 0.95569264 0.65901117 0.44842546 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"116" 1.0789097 0.13734547 -0.013998901 0.57834838 -0.43136747 0.28734602 1.1066359 -0.35593828 0.84815327 2.0197098 1.1167039 -0.37121416 0.37059577 -0.21830154 0.94420457 1.462114 0.42921966 0.4141794 1.1289663 0.46087626 0.30888389 -0.20606285 0.47978242 1.3728376 0.34134516 0.73813378 -0.31269806 -0.47784473 -0.22963908 0.6637033 1.0544954 1.00878 -0.34130929 0.60047739 0.47373719 -0.61897264 0.046440295 0.70602193 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"117" 1.4441698 0.13272359 0.35836959 0.40973596 0.3819036 0.6093834 1.0321117 -0.18915044 0.5923048 2.7125887 1.3414142 -0.30613053 0.025697624 -0.21830154 0.52879265 2.2100489 0.97297635 -0.46998983 -0.090147354 0.70449191 0.23404773 -0.20606285 0.018994799 0.11650522 -0.43627687 0.036294999 0.26299927 -0.13148597 0.17375851 0.31885809 0.75526483 0.87809721 0.04678206 0.78339088 1.2101911 -0.14705569 0.31479672 1.0004376 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"118" 0.92754066 0.049529907 0.074050155 0.31662731 -0.43136747 0.81308529 0.80644789 -0.28958609 0.23766512 1.7059533 1.3800323 -0.41817577 0.031618912 -0.21830154 0.77123441 1.1038192 0.35774166 0.50628036 1.8077861 0.19882167 0.53289505 -0.20606285 0.69303383 1.1428042 0.35974193 -0.72593557 0.62811573 0.49489999 1.0106761 0.17432814 0.56580631 0.8847324 -0.66890205 0.4224268 1.0412736 0.0099432883 -0.26919509 0.63459559 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"119" 0.95386571 -0.010554423 0.022076692 -0.48086119 0.84445152 0.45513515 0.92574884 -0.36386204 -0.15354688 1.9543439 1.406154 -0.20438165 0.0047492446 -0.21830154 0.94066009 1.8460029 0.80380451 0.45101978 -0.16535589 -0.23011107 -0.55643239 -0.20606285 -0.36773767 0.46804123 -0.16549598 -0.22561148 -1.7318135 0.18778268 0.042290476 0.17085504 -0.35775629 0.118997 -0.33662138 0.19301587 0.35502202 -0.85086865 0.12693968 -0.049464796 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"120" 0.14437032 0.0033111916 0.26676365 -0.054120023 -0.14163965 1.0727169 1.1601737 -0.32770653 0.10561354 0.20253683 0.23360639 -0.12295953 -0.11820747 -0.21830154 -0.15670791 0.35925856 -0.30913159 0.43259959 -0.060496211 -0.018445548 -0.48789501 -0.20606285 -0.40339385 0.74098334 -0.082675294 0.08585174 -1.3020393 -0.27016367 -0.26626506 0.73425519 0.04393248 0.11991757 0.48094615 -0.15849946 0.17134002 -1.0484701 -0.32956931 -0.057848838 0.062971584 2.9741307e-08 -1.2913027 -1.1332204 0 26
"121" -0.72764707 -0.48660719 -0.48196095 -1.1886861 1.3120824 -1.0720403 -0.71528416 -0.36972106 -0.69824291 -0.83024492 -0.69798744 -0.22757327 -0.58272246 -0.21830154 -0.0042956864 -0.69253621 -0.47440287 -0.52525041 -0.65707295 -0.61666784 -0.49886389 -0.11504198 -0.057117442 -0.77529391 -0.55833042 1.0723448 -2.0182603 -0.47208226 -1.3605277 -0.84690908 -0.45807655 -0.64980334 -1.2904128 -1.0768148 -0.66999081 -0.93844671 -0.23757094 -0.36266703 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"122" -1.0073508 -0.91181938 -0.34090798 -0.94715772 1.1850088 -0.68229852 -0.74439547 -0.72078195 -0.68846705 -0.68643987 -0.76898886 -0.46661555 -0.98462904 -0.21830154 -1.2150867 -0.7054181 -0.4752756 -0.96733502 -0.8774233 -0.66738064 -1.0071165 -0.20606285 -1.2632565 -1.1063548 -1.0534453 -0.63363229 -1.4511085 0.99922826 0.33891468 -0.62491495 -0.26774397 0.130621 -0.98071659 -0.29754695 -0.23468385 -0.8837583 -0.57100634 -0.72498864 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"123" -0.71448454 -0.65299457 -0.57917911 -1.0076781 0.95627629 -0.94840618 -0.6975719 -0.57178582 -0.69140082 -0.50341525 -0.67291164 -0.4646352 -0.66077487 -0.21830154 -0.7302032 -0.57451941 -0.30464056 -0.80155329 -0.82465113 -0.5461109 -0.62694675 -0.098492733 -0.75927 -0.94814962 -0.82763705 0.52680355 -1.8524275 -0.45143315 -1.5244276 -0.41225002 -0.56619556 -0.57886968 -1.0767878 -1.050887 -0.37196643 -0.50078385 -0.30545097 -0.51319043 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"124" -1.050129 -0.74081013 -0.52415792 -0.81331368 0.41240126 -1.0891136 -0.75931156 -0.60838097 -0.67960025 -1.0524891 -0.80649385 -0.77308372 -0.92803963 -0.21830154 -1.2413158 -1.0592138 -1.034922 -0.91207445 -0.87239503 -0.85613653 -1.3228918 -0.20606285 -1.4573084 -1.1225569 -1.0752227 2.1447318 -1.375969 -0.74025859 -1.9957352 -0.87291392 -0.19779117 -0.26556064 -1.3062995 -0.89524322 0.017202915 -0.97538249 -0.83114405 -0.58328518 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"125" -0.54666232 -0.41265725 -0.65358966 -0.56081255 -0.43136747 -0.52451786 -0.7016042 -0.40216205 -0.49150566 -0.54263481 -0.5477197 -0.62570371 -0.55410431 -0.21830154 -0.039740389 -0.71492566 -0.51783029 -0.24894752 -0.43224166 -0.72845495 -0.4711108 -0.20606285 -0.16545739 -0.66818747 -0.40587401 0.10166642 -1.5018024 -0.46141853 -0.75811785 -0.26841131 -0.055886778 -0.048141829 -0.69350034 -0.58486089 -0.21741377 -0.93612271 -1.2650471 -0.60819862 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"126" -0.58285927 -0.48660719 -0.65968242 -0.73202191 -0.43136747 -0.68406472 -0.62388138 -0.485007 -0.57591791 -0.47726888 -0.55495334 -0.55454025 -0.61186737 -0.21830154 -0.17797473 -0.62333053 -0.43002801 -0.37788887 -0.72555277 -1.0321793 -1.2050701 -0.20606285 -1.2927414 -0.96809059 -0.88396503 0.37971064 -1.6186538 -0.47133873 -0.97770069 -0.4336864 -0.33646647 -0.29235614 -0.78228031 -0.8689954 -0.62438562 -1.1417424 -0.96465666 -0.25342633 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"127" -0.67170633 -0.57904462 -0.58107472 -0.2471921 -0.43136747 -0.09886334 -0.45957454 -0.49138235 -0.4951169 -0.73873261 -0.70202154 -0.48300238 -0.81691906 -0.21830154 -0.79471256 -0.75140667 -0.69241381 -0.28578791 -0.66449393 -0.85642959 -0.95591719 -0.20606285 -0.75515583 -0.79312379 -0.71191082 -0.55109677 0.33859793 0.13505148 0.20646185 -0.42800638 0.07773683 -0.12812143 -0.3644474 -0.12317544 -0.18181671 -1.1127325 -0.52732772 -0.40991117 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"128" -0.85269107 -0.53744778 -0.47855277 -0.83918485 -0.0044001607 -0.85538625 -0.40167379 -0.54792946 -0.67891954 -0.9479036 -0.84429087 -0.73352111 -0.98040779 -0.21830154 -1.0201409 -0.99431627 -1.0210026 -0.69103214 -0.8602389 -0.96438619 -1.3717259 0.13319676 -1.4970787 -1.0565278 -1.0576875 0.45580299 -0.97667609 -0.5921199 -1.1574573 -0.83311185 -0.69739581 -0.48453331 -1.0098118 -0.7657964 -0.76027433 -0.29320449 0.067314834 0.043523074 2.8628881e-08 0.36757947 0.76863256 -0.10523647 0 27
"129" -0.69803138 -0.86097879 -0.44457365 -1.0514273 -0.43136747 -1.2463055 -0.058534876 -0.83007302 -0.74541774 -0.21580514 -0.7637535 -0.94640667 -0.87645292 -0.21830154 -1.1527041 -0.82776424 -0.90402767 -0.96733502 -0.91471311 -0.38127309 -1.0776481 -0.20606285 -1.1679447 -1.037706 -1.0918992 0.71140035 -1.9136714 -0.063399342 -0.95053724 -0.51146237 -0.96919961 -0.98880624 -0.78750999 -0.87214078 -0.37335664 -0.81504186 -0.69950506 -0.11845069 0.062971584 0.36757947 0.76863256 -0.10805286 0 28
"130" -1.2508575 -0.96728183 -0.013823144 -0.49634546 -0.43136747 -0.80240021 0.092225229 -0.85904522 -0.718951 -1.0917087 -0.77477007 -0.46220885 0.11048116 -0.21830154 -0.44593669 -0.99083583 -1.0926403 -1.0225956 -0.87880193 -0.50892759 0.24607183 -0.20606285 -0.48430596 -1.1130442 -1.1820496 0.42490681 -0.82833439 -0.1832219 -1.7737709 0.082029313 -0.012040708 -0.69321451 -0.80560972 0.040624649 -0.63845814 -0.18424431 1.1762627 -0.44597632 0.062971584 0.36757947 0.76863256 -0.10805286 0 28
"131" -0.96786318 -0.70383516 0.032782639 -0.69182785 1.0020228 -0.73822822 0.2791963 -0.67618727 -0.70351644 -0.89561085 -0.75121859 -0.12093152 0.17970943 -0.21830154 0.098493952 -0.70490877 -0.85923685 -0.85681387 -0.79283176 0.11582301 0.63967967 -0.20606285 0.042308458 -0.77280129 -0.90272972 0.21041057 -0.01476474 -0.59062937 -0.85895004 -0.31640989 -0.65718862 -0.95843594 -0.36370166 0.0091867459 -0.65543308 1.1417579 1.5671406 -0.8940627 0.062971584 0.36757947 0.76863256 -0.10805286 0 28
"132" -0.92179433 -0.63912895 -0.50312578 -1.0313057 -0.43136747 -0.99373868 0.35542737 -0.77709226 -0.71414822 -0.93483041 -0.74187528 -0.13011178 -0.074059769 -0.21830154 -0.09219855 -0.74667411 -0.91057561 -0.83839368 -0.79528801 -0.19391614 -0.22142871 -0.20606285 -0.56453238 -0.85536303 -0.98653162 -0.44718771 -0.46736463 -0.34604647 -0.036136999 -0.51665336 -0.87758504 -1.080196 0.074918051 -0.33608848 -0.39663687 1.3291675 1.3005233 -0.50139097 0.062971584 0.36757947 0.76863256 -0.10805286 0 28
"133" -1.2508575 -0.95803809 -0.18518587 -1.2544898 2.7658044 -1.0961784 0.47896011 -0.91278567 -0.83073394 -1.0786355 -0.84841876 0.83999623 -0.26195848 -0.21830154 -0.66782053 -0.60437908 -0.81565485 -1.0225956 -0.90002488 0.75595692 -0.30231497 -0.20606285 -0.69892877 -0.86645266 -1.0139242 -1.0371238 1.4209645 0.13739999 0.27060554 -1.2350903 -1.2814669 -1.2824085 -0.83575184 0.4786677 -1.0238319 1.0020764 1.3625904 -0.90666319 0.062971584 0.36757947 0.76863256 -0.10805286 0 28
"134" -1.0961978 -0.79165071 -0.23394449 -0.86057363 1.2866677 -0.88187927 0.56882584 -0.82627869 -0.76248482 -1.0524891 -0.83720595 0.54318093 -0.87889119 3.1666354 -0.87198202 -0.65168343 -0.87119517 -0.91207445 -0.82069947 0.064478025 -0.79497757 1.4281755 -0.59127452 -0.86024654 -1.0212546 0.28211877 -0.27803704 -0.53905696 -1.0384462 -0.48720869 -0.4894578 -0.3716153 0.65311228 -0.35282012 0.35159528 0.014808586 -1.156267 -0.13185357 0.062971584 0.36757947 0.76863256 -0.10805286 0 28
