"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "id"
"131" -1.2128961 -1.3015551 -1.6698986 -1.2217995 -1.5599063 -1.9174672 -0.68109484 -0.72931147 -0.24672715 -3.6050014 5.325635 3.3854902 -1.0937141 -0.61337237 3.0886744 2.0318031 -1.3571707 -1.2976266 -1.27228 -1.2204886 -1.1017184 -1.0012841 -1.009707 -0.052624746 -0.76085701 -1.0963054 -0.8488483 -0.25980317 -0.51541095 -0.87349901 -0.14127563 24
"132" -1.1755141 -1.1241345 -1.4879306 -0.89477125 -0.32773607 -0.21218952 -0.67079438 -0.57893768 -0.97432956 0.75441908 2.4147011 2.066752 -1.0937141 -0.61337237 2.0172054 0.94056708 -0.8879864 -1.1102119 -1.0502503 -0.21946583 -0.61139401 -0.74419598 -0.62462807 -0.37641908 -0.42319436 -0.47041609 -0.42569058 0.069132263 -0.6779137 -0.60928564 -0.31489849 24
"133" -1.0877074 -0.81759022 -1.0153571 -1.0486209 -0.86199155 -0.66630387 -0.64068056 -0.65914479 -1.3175906 0.74349674 3.0004195 2.6000113 -1.0168828 -1.0625574 1.4396166 1.5089192 -0.93005336 -0.69335612 -0.84829835 -0.97041594 -0.97660615 -0.91992111 -1.2314289 -1.1032645 -0.65011788 -1.1621972 -1.0646106 -0.62053157 -0.94861322 -0.98183096 -0.70409037 24
"134" -0.60346048 -0.36875778 -0.44718245 -0.90841644 -0.73818011 -0.49666345 -0.46023558 -0.18556482 -0.29604999 -1.4066319 1.0342728 1.166137 0.52308229 -0.61337237 0.52905395 0.106984 -0.37785057 -0.79267052 -0.24288886 0.12255484 -0.61971939 -0.55298402 -0.48429067 -0.25267932 -0.26559744 -0.87487938 -0.89803823 -0.59254575 -0.71722315 -0.75711483 -0.83573239 24
"135" -1.0614468 -0.9861498 -1.3374675 -0.96327696 -0.97737261 -0.62663411 -0.51913325 -0.52270642 0.026175016 -0.04472178 0.13058144 0.21505742 3.2394458 -0.54440443 -0.15049753 0.15596758 -0.81083066 0.014943173 -0.51920036 -0.33361722 -0.70057003 -0.68610641 -0.90938458 -0.81023816 -0.69963606 -0.91835947 -0.93245402 -0.8134494 -0.85513648 -0.7519166 -0.66971716 24
"136" -0.55229439 0.56543947 0.84506173 -0.89822866 -0.90807751 -1.0332491 -0.057086563 -0.47156581 -0.19722197 0.29473698 0.12219265 0.37236919 -0.75298426 -0.61337237 2.2181058 1.6771514 0.54487798 -0.35582697 0.16448144 -1.0185834 -0.66949664 -0.74942975 -0.69788527 -0.63310953 -0.52341583 -0.60379432 -0.57408197 -0.78331238 -0.67619835 -0.56026103 -0.54840204 24
"137" -0.49516126 -0.3238762 -0.57537481 -0.74349664 -0.5973737 -0.28683131 -0.46244662 -0.44358482 -0.2988491 0.1501868 0.25784162 0.58687809 -0.11962767 -0.61337237 -0.45654877 -0.35722437 0.19504028 -0.72253791 -0.0061654072 -0.7477208 -0.70499438 0.52553055 -0.54944437 -0.4680617 -0.38518523 -0.81045769 -0.76093589 -0.33556035 -0.24715272 -0.52082944 -0.76281861 24
"138" 0.79876506 0.1029828 0.60605903 -0.2329651 0.033387589 -0.047246842 0.0060066365 -0.44907797 -0.10579331 0.18821459 -0.26362414 -0.0024372829 0.29592906 -0.61337237 0.3742862 0.24815184 0.89514305 1.1157965 0.97787818 1.5107459 0.86949993 0.56981835 -0.017320739 0.040476327 0.07430948 0.22356126 0.3423314 -0.26095649 0.58684293 1.0012193 -0.37175538 25
"139" -0.089079649 -0.58310067 -0.56777018 -0.34528915 -0.29708161 -0.31084195 -0.51055244 -0.44976488 -0.19269245 0.016330438 -0.47793184 -0.3409436 -0.69285547 -0.61337237 -0.92933449 -1.9239276 -0.40040697 -0.28155391 -0.034696273 0.91138285 -0.5267296 -0.57260983 -0.071511396 -0.3424308 -0.10197599 -0.15788219 0.10870973 -0.4991728 -0.41291287 0.35172593 -0.30758732 25
"140" 0.37790427 0.78043245 0.41920236 -0.12843596 0.16093543 0.13909663 -0.26954842 -0.24777189 1.0301482 -1.2098058 -0.42571985 -0.7410131 -0.77302719 -0.61337237 -0.66146723 -1.9693957 0.67800555 0.92710367 0.16519006 1.5117426 -0.59818655 -0.50768208 1.0870498 0.21896381 0.39810895 0.1101856 0.8770218 -0.10824676 0.28619692 1.5976854 -0.2843921 25
"141" -0.15433924 -0.07689217 -0.063691742 0.3436402 0.91438148 1.1710323 -0.56184243 0.072894338 0.30864564 -0.037402819 -0.50046936 -0.40148237 -0.59130462 -0.61337237 -0.15430523 -0.73266152 -0.085991845 -0.57186748 -0.35826942 -0.97913813 0.25120622 -0.44339962 0.36597722 0.35438816 1.2544025 -0.03845083 0.4282067 0.80823858 0.59484988 1.1856916 0.21639538 25
"142" 0.21725985 0.60791857 1.0531027 0.144599 0.87413338 0.72892331 -0.062496349 0.092321687 0.29654731 0.45320985 -0.47914659 -0.73345144 1.0909653 -0.61337237 1.1801202 0.60929898 0.42909472 0.46404011 0.14520097 0.2611003 0.1121381 -0.38635943 0.85225169 1.2085866 0.81025323 0.18993518 0.38628935 0.44093448 0.54981058 0.51612642 0.034596877 25
"143" 0.92686538 0.58207761 0.79834757 -0.31907586 0.14372459 -0.046202901 0.091815085 -0.28505801 0.44665404 -0.3555571 -0.36240255 -0.54218074 -0.17460258 0.22079605 -0.60793934 -0.2671541 1.5632043 0.60731406 0.60630107 1.5975019 0.26285336 0.47378872 0.49636465 0.73438382 0.28227088 0.038881689 -0.19006662 -0.0015996345 0.26312686 -0.01459366 -0.5419787 25
"144" 0.34195262 0.061032772 0.15358345 -0.35365373 -0.22548521 -0.40792847 -0.34783919 -0.55231676 -0.10253866 0.36738289 -0.22087796 -0.16775412 -0.23854905 -0.61337237 0.11237155 -0.30222952 0.61054965 -0.50496998 0.41124804 -1.1011279 -1.0816775 -0.77372884 0.20643373 0.033348969 0.025476334 -0.45463685 -0.12532157 -0.84448525 -0.17459434 -0.24380629 -0.36631819 25
"145" 0.20454095 -0.27695745 -0.25000522 -0.2794556 -0.61620434 -0.93198686 -0.40722276 -0.59559058 0.075800586 -0.0054593506 -0.46764658 -1.5968705 0.50972033 -0.61337237 0.94573634 -0.65991248 -0.21282634 -0.053391248 0.89282877 -0.33906971 -0.81553619 -0.59058193 -0.28177407 -0.34220049 -0.28190919 -0.79562103 -0.60768912 -0.6917696 -0.65712072 0.30520853 -0.33380119 25
"146" 0.12638043 0.124302 0.40888179 -0.21640702 -0.34751908 0.047751792 0.61666715 -0.35299486 -0.86982283 0.59895765 -0.38233055 0.58151703 0.47566668 1.1122861 -1.0116269 -0.06619128 0.017992805 0.34238556 0.51353458 -0.10820785 0.27217346 0.25725038 -0.19786651 -0.49415862 -0.41262188 -0.30502404 -0.36830499 -0.42041956 -0.33104002 -0.44066765 -0.39962683 26
"147" 0.0014994712 0.14002908 0.49470549 0.050105333 0.27568488 0.71535208 0.96494151 0.29583536 -0.49964172 0.36506505 -0.42955748 0.19621629 0.34620683 0.79506573 -0.89055891 0.11887179 0.86996615 0.47177642 0.075205855 0.43223309 -0.043327622 -0.27221015 0.70732926 0.28123116 -0.046405433 0.19778045 -0.20712094 -0.17076774 -0.01533225 -0.21475487 -0.13570625 26
"148" 0.11621618 -0.06313987 0.36271081 -0.0012083751 0.42805563 0.49560249 0.85602593 0.30407783 -0.16513571 0.23282653 -0.37911328 -0.13360699 0.030815776 0.41277174 -0.96311293 0.071399226 0.4346775 0.52029907 0.16932521 -0.17575696 0.2891001 -0.17755583 0.55519656 0.36501825 0.062758334 0.30248185 0.44315523 0.50972737 0.036782586 0.044017272 -0.073309074 26
"149" -0.057155267 0.20323203 0.9232808 -0.43277734 -0.14571667 0.10621249 5.1377378 0.032346379 -0.39866189 -0.62701404 -0.22425383 0.29749046 0.44061404 0.56238808 -1.0264827 0.033487808 0.83806663 0.67723005 0.51754764 0.12832153 0.14477141 0.12383355 0.035970454 0.2095167 -0.083340324 -0.4645387 0.028860588 -0.25362883 -0.42759415 -0.28183862 -0.08589358 26
"150" -0.01393531 -0.019413033 0.43767075 -0.21880908 -0.044861883 0.35623637 1.6105956 -0.12992886 -0.64255926 -0.0067963003 -0.33336936 0.3583173 0.39893917 0.0017669426 -1.0076744 -0.099470007 0.70456392 0.2184321 0.22607228 -0.21318244 -0.31332116 -0.30826467 -0.085993361 0.1021956 0.18408162 -0.28460391 0.0013289768 0.17006759 -0.62090586 0.30039807 0.054896449 26
"151" -0.27048526 -0.51938769 0.0031203787 -0.38299634 -0.39384075 -0.14903109 -0.12129121 -0.19305116 0.99469333 -2.8840917 -0.5203915 -0.76295179 -0.84394833 -0.61337237 0.33233617 -0.031752219 0.56435726 0.41033501 -0.33240383 -0.63714263 0.087316944 -0.21048078 0.32009083 0.065561034 0.41859207 -0.91639944 -0.29640842 -0.26096818 -0.44739279 -0.23486644 -0.45562518 26
"152" -0.19949735 -0.71386877 -0.57265887 -0.30789054 -0.63387582 0.10360264 -0.42519466 -0.35406825 -0.1411263 -1.6930374 -0.52446127 -0.7959597 -0.10390167 -0.61337237 -0.33019943 -0.79271948 -0.25793562 -0.1779449 -0.35970397 -0.408465 -0.094210295 -0.21862652 -0.070579453 -0.17003112 -0.16617102 -0.68527473 -0.39713858 -0.14638814 -0.74993229 -0.36586171 -0.47345743 26
"153" 0.19195907 -0.19021587 0.10523972 -0.16173286 -0.31040382 0.76702716 -0.39228621 -0.20111771 -0.31122583 -0.32310334 -0.59172293 -0.67616567 0.34937689 -0.61337237 -0.45219595 -1.4215043 0.3179247 -0.095004693 0.12374103 -0.19067879 -0.12494765 0.14561702 0.23382041 -0.069881011 -0.068739132 0.00020503879 -0.36531636 -0.18494369 -0.61528824 -0.3280027 -0.43337226 26
"154" -0.75889184 -0.5511868 -0.94365625 -0.64001014 -1.0377643 -1.3145912 -0.6632872 -0.67376844 1.0048231 -1.9086347 -0.64582087 -1.7701985 -0.7997511 -0.61337237 -0.42336298 -1.1812808 -0.63356321 -0.93291067 -0.41543475 -0.96832234 -0.70683399 -0.74742718 -0.94774408 -0.73084073 -0.69254543 -1.1891192 -1.0845417 -0.86215213 -0.85411644 -0.58252704 -0.60041146 27
"155" -0.64682193 -0.73982411 -1.0028637 -0.74762682 -1.0778629 -1.3960186 -0.62775632 -0.67465957 1.0739184 -1.2725408 -0.6757042 -1.9442823 -0.011395853 -0.61337237 0.27606819 -0.87815969 -0.79189931 -0.26481668 -0.56833561 -1.0319887 -0.63084507 -0.52000281 -0.88419877 -0.79296356 -0.70038424 -1.0778776 -0.93233332 -0.85193169 -0.86457438 -0.6656847 -0.91444881 27
"156" -0.49414103 -0.48548023 -0.91975598 -0.62384004 -0.84012093 -0.84586173 -0.62057378 -0.60344461 -0.29788484 -0.52312359 -0.5657613 -0.98308389 -0.93337063 -0.61337237 0.27606819 -0.51441431 -0.9140574 -0.575548 -0.0016276942 -0.98434902 -0.35225356 -0.23695362 -0.45499406 -0.50571301 -0.6259042 -0.90595179 -0.84852361 -0.63677187 -0.75762274 -0.56113306 -0.8755758 27
"157" -0.45820327 -0.6098574 -0.7654906 -0.65959299 -0.79391421 -0.86152084 -0.50727517 -0.55726476 -0.067043971 -0.65338753 -0.46525326 -0.59597451 -0.48708138 1.5323582 -0.51146156 0.03120372 -0.57092198 -0.25099375 -0.11779381 -1.0493314 -0.77607736 -0.096603178 -0.62348748 -0.2820937 -0.45772899 -1.0459525 -0.83323738 -0.51410904 -0.85129477 -0.70031056 -0.79734015 27
"158" -0.73824485 -0.58769366 -0.85077111 -0.52265787 -0.70162701 -0.61828258 -0.56306109 -0.52377671 -0.28023653 -0.78984844 -0.42489922 -0.33234899 0.10886173 -0.61337237 -0.5275336 -1.241905 -0.12395747 0.69449885 -0.045715351 -0.47325486 -0.8562335 -0.95109117 -0.30232836 -0.20609774 -0.27909345 -0.86302005 -0.69887831 -0.48680999 -0.8239261 -0.73257096 -0.7297159 27
"159" -0.65515384 -0.50917646 -0.71008543 -0.52018755 -0.74355123 -0.72006683 -0.57299899 -0.48907593 0.20606114 -1.8186623 -0.55425029 -0.95147667 -0.35212566 -0.61337237 -0.29314974 -1.1055005 -0.70214349 -0.81417277 0.1336971 -0.7296781 -0.42046464 -0.14547162 -0.36598593 -0.14313959 -0.057961396 -0.86138523 -0.73316766 -0.53200803 -0.95124212 -0.73682574 -0.63028284 27
"160" -0.67864648 -0.71704231 -0.93550843 -0.39136471 -0.54800991 -0.27169416 -0.59454979 -0.46850688 -0.46110533 -0.46514 -0.43524498 -0.44862648 -0.15837733 -1.4955493 0.11237155 0.32219997 -0.72576766 0.2811025 -0.48395417 -0.52272711 -0.057180251 -0.92037368 -0.42959291 -0.1233231 -0.10317118 -0.48655245 -0.32406424 -0.17887568 -0.76187314 -0.80493834 -0.50108427 27
"161" -0.48992406 -0.4721346 -0.39557959 -0.34043463 -0.51296286 0.070196524 -0.50740131 -0.53917175 -0.63488937 -0.73892043 -0.40575994 -0.29613152 -0.57259789 -0.61337237 0.43976483 0.18276427 0.048470552 -0.26153183 -0.46727045 0.021011463 -0.90246488 -0.81591665 -0.37649595 -0.14351448 -0.19611499 -0.71793435 -0.41704861 -0.24436903 -0.59970662 -0.20465649 -0.22307585 27
"162" -0.77798138 -0.13715567 0.066130183 -0.59705418 -0.21364506 0.54257984 -0.37044059 0.17872175 -1.1760734 0.98839459 0.19988744 1.2456532 -0.79594714 2.2133637 0.10785449 1.2107164 -0.72786431 -0.70018313 -0.7311808 -0.027358341 -0.21200106 -0.39888995 -0.57805297 -0.53036789 -0.3185429 -0.19788465 -0.00160029 0.17210923 -0.26459017 0.11391244 -0.12519911 28
"163" -0.3117476 0.67076052 0.85429593 -0.3616069 0.83238291 4.292938 0.29199105 1.9752681 -1.2245538 0.77893862 0.6275176 1.6247426 -0.61621323 2.1958684 0.24380938 1.0948968 -0.010678866 -0.38974139 -0.28733393 1.020259 0.47286734 0.23365115 0.058987739 0.26193163 0.78215632 1.062544 1.1799952 1.4802646 0.39780541 1.0687656 0.51339583 28
"164" -0.45983075 0.41809694 1.0748302 -0.07824822 0.56309544 1.9064888 0.076067026 1.6102177 -1.0519472 1.0656944 -0.20768537 0.64117775 -0.67464655 1.3822657 0.63360357 1.3116527 -0.089708961 -0.035403933 -0.2191098 0.5538014 0.92154139 1.0558093 -0.088348589 0.10443569 0.3134231 0.66895573 0.87659491 0.88467322 0.10166966 0.86438799 0.40205244 28
"165" -0.78346701 -0.085007445 0.019959206 0.090051761 0.90001674 1.000348 -0.13847633 2.3970196 -0.55123756 0.73838957 -0.2658464 0.5206811 -0.39788675 0.92174838 0.64563222 1.0356184 -0.074519353 0.061231475 -0.37182538 0.86320481 0.59906735 0.21529157 0.23905613 0.55625773 0.9574807 0.94186333 1.0099044 1.2574082 0.34924512 0.31433423 0.014780889 28
"166" 0.3398304 1.0060064 0.93088543 -0.52795505 0.46515343 0.82079012 0.86498776 1.6608728 -0.66915408 0.48688259 1.0799546 1.3147562 -0.098164775 1.8516099 -0.92903529 0.20256606 0.022408629 0.10330647 -0.12532023 3.1010568 1.4661717 0.33402119 0.41316965 0.38175053 0.47126868 1.1511628 0.86541419 0.32676775 -0.055194481 -0.14023122 -0.38932525 28
"167" 1.4081337 2.1060286 1.5283922 -0.2330654 0.39172419 0.28733626 0.96388062 0.41363293 -0.58525422 1.1932342 -0.12372559 0.3395072 -0.31295825 2.043584 -0.63880073 0.59773363 0.34007583 -0.21040916 -0.029019008 3.624437 1.5012055 0.67414815 -0.1865359 -0.2260266 0.23674159 0.85043733 0.18847323 0.54060242 0.87124385 0.6946901 -0.10645434 28
"168" -0.54905246 -0.42619818 -0.49389661 -0.20075736 -0.14202988 -0.37139053 -0.49368556 -0.42077508 -0.41597718 1.1830981 -0.61347577 -0.44287498 -0.25502879 -0.61337237 -0.39983369 -0.35406324 -0.43126819 -0.71296096 -0.16718513 0.099516045 0.086488636 0.31417736 -0.54075409 -0.74001799 -0.25026658 0.68116733 0.10983269 0.33362601 0.7451846 0.0018850152 -0.3834119 28
"169" -0.15893605 -0.44149561 -0.53300615 -0.62041142 -0.58041821 -0.66317205 -0.55452309 -0.63944518 -0.65653637 0.41958561 -0.30999213 -0.12860091 0.92394089 -0.61337237 0.9903809 0.14032733 -0.66492299 -0.4544081 -0.013072422 0.93703858 -0.57819705 0.24718459 -0.91469874 -0.8883453 -0.6236012 -0.38382182 -0.35774756 0.0018917806 -0.47185949 -0.65596211 -0.24032049 28
"170" -0.68522628 -0.38581625 -0.76005872 -0.60784136 -0.37522598 -0.79627453 -0.55328156 -0.60127473 0.10295052 0.70196452 -0.20642348 -0.2369181 -0.1416749 1.8510844 -0.39314112 0.54322582 -0.51913618 -0.54379107 -0.63639935 0.5542163 -0.53774612 -0.64206557 -0.18798214 -0.22688203 -0.63983024 -0.48944573 -0.587422 -0.033191738 -0.034565507 -0.3615272 -0.6110003 29
"171" -0.60734453 -0.50521627 -0.44066419 -0.73724954 -0.41309169 -0.77539571 -0.55644855 -0.62970121 -0.36415132 1.3419774 0.24226608 0.65524671 -0.44137667 0.23404763 -0.54966063 0.48157731 -0.60586968 -0.35732711 -0.55642908 -0.13094521 0.28551932 -0.25130474 -0.66709742 -0.66049528 -0.81557879 0.0039962044 -0.19435209 -0.23119081 -0.29469558 0.097295572 -0.6212037 29
"172" -0.62342888 -0.66200926 -0.84316648 -0.74763431 -0.72751813 -1.0149802 -0.56763821 -0.60787587 -0.62443931 1.0347927 0.03362896 0.665318 2.3132024 -0.78307982 -0.7514852 -0.82463713 -0.50653646 -0.54099131 -0.52477221 -0.63461984 -0.16870332 -0.79522897 -0.35197859 -0.54647983 -0.88859021 -0.53967466 -0.40447062 -0.71837623 -0.19073659 -0.47656019 -0.28989887 29
"173" -0.50470932 -0.39507459 -0.47325547 -0.55818247 -0.63365816 -0.89544893 -0.44158539 -0.66512416 -0.36235484 0.90808665 -0.4325948 -0.29807852 0.61392621 0.28589354 -0.80684149 -0.18759793 -0.25443147 -0.62144259 -0.64711643 -0.41280404 0.080321243 -0.42009404 -0.63978982 -0.4457667 -0.89421772 -0.61955559 -0.71631707 -0.82748094 0.085078266 -0.54752658 -0.35562104 29
"174" -0.56521511 -0.58266638 -0.80514332 -0.60398032 -0.74820108 -1.0614356 -0.52184102 -0.68544131 -0.47734875 0.82132292 -0.51226732 -0.47259638 2.6102194 -0.87859072 -0.61325112 -0.96000239 -0.34462666 -0.45868702 -0.90048242 0.44083293 0.14306916 -0.066110486 -0.66480032 -0.93318452 -0.84223806 -0.41597451 -0.29388915 -0.78010186 -0.2789366 -0.3291078 -0.18299463 29
"175" -0.40998909 0.018442674 0.54033328 -0.27097899 -0.26219546 -0.15842656 -0.46576541 -0.62171102 -0.943279 1.2262975 -0.24799878 0.59779944 -0.62309565 0.11606382 -0.46449612 0.40032911 -0.82682891 -0.80933879 -0.54745628 1.3148154 0.88080637 -0.39528756 -0.59557304 -0.78076124 -0.99341539 0.44946619 -0.33708076 -0.6983419 0.83786922 -0.57917413 0.029917715 29
"176" 0.0073573124 0.57436739 0.50882838 0.12889327 0.0087245295 0.15632166 -0.49179648 -0.59541552 -1.0462271 1.1081059 -0.31236244 0.53870406 -0.78638915 -0.61337237 0.75227665 0.91025499 0.37388903 -0.40174393 -0.69909687 2.1924742 -0.72521523 -0.10632502 -0.34028617 -0.5204208 -0.78410771 1.2803423 -0.010058288 -0.76392158 0.94711811 -0.20651499 -0.39959929 29
"177" 0.78551339 0.28311899 -0.0033978769 0.29972455 -0.33011183 -0.42463152 -0.52699363 -0.68544911 1.7261406 -2.0411351 -0.31038837 -1.775282 3.2756447 -0.61337237 0.67786908 -0.73525971 -0.22080335 1.5292408 -0.30724574 -1.2204886 -1.1017184 -1.0012841 0.21707317 0.4434744 -0.53264178 0.34190985 1.2659541 0.43230844 -0.036364077 -0.77426789 -0.28418617 29
"178" 2.1820612 -1.3015551 0.39584528 1.1326529 0.13476389 0.10830037 -0.64959605 -0.69571964 2.1380684 -1.6688693 0.12676593 -2.9031309 -1.0937141 -0.61337237 3.0886744 2.0318031 -1.4127761 -0.12196827 1.2404391 -1.2204886 -1.1017184 -1.0012841 -0.50284881 -0.045831702 0.13898449 0.21090903 0.75483764 1.4637699 -0.46324297 0.60013325 0.84704321 30
"179" -1.2128961 -1.3015551 -1.6698986 1.8168874 1.0068597 0.49247067 -0.68109484 -0.54621215 0.28810807 0.5114032 0.71903371 0.26403633 -1.0937141 -0.61337237 -1.1972018 -2.3331411 -1.4136641 -1.4672005 -1.4257647 -1.2204886 -1.1017184 -1.0012841 0.023618054 -0.40142086 -0.14886416 1.1231487 0.37436509 0.56668917 -0.88607511 -0.088908231 2.8422625 30
"180" 2.1024319 -0.15503543 0.81518639 1.9039863 0.37362655 0.32074237 -0.54713241 -0.50591921 -0.63756558 1.2531609 0.89744764 1.1530413 0.29592906 -1.1738637 0.11237155 0.17843399 -0.29346932 -0.86365398 0.31589076 0.18138082 0.67675482 -0.76342742 -0.52612808 -0.54682641 -0.57728307 0.75389985 0.57047673 0.12056966 1.6535831 0.73876464 1.4635289 30
"181" 1.3964064 0.33434701 0.55717211 1.4381222 0.073007524 0.072806376 -0.52412402 -0.40828686 -0.060315556 0.31685379 -0.08022908 -0.14945487 -0.91733629 -0.61337237 -0.0185858 -0.76903608 -0.020890838 0.19754518 0.19261767 -0.65968986 2.3717099 0.31530149 -0.19012582 -0.37316819 -0.15063516 1.3765193 0.96009291 0.78982199 0.40405966 0.084665518 0.18183584 30
"182" 2.8792638 0.19369551 1.403459 2.7022016 0.71414217 0.88603644 0.0049213252 -0.28026579 -0.4160668 1.1081583 1.1046173 1.1383226 0.014477742 1.1869406 -0.58076392 0.18563012 -0.51037021 0.17119231 0.38395083 -0.14277504 2.2884553 1.1984053 0.044792806 -0.058298702 -0.08335795 1.1735196 1.2579122 0.94725085 2.6668517 0.3717486 1.6242124 30
"183" 2.1580857 0.87439497 1.3632631 2.5006321 0.90756346 0.84741062 -0.43438081 -0.231658 -0.90192461 1.3497932 0.73004444 0.9406637 -0.93337063 -0.61337237 -0.79540086 -1.6056504 -0.092031349 -0.1005401 0.43445529 -0.23948906 -0.021400989 0.66224027 -0.22354296 -0.31959276 -0.077837284 0.81255589 0.57510156 0.97824799 3.080787 1.0811267 1.6662901 30
"184" 1.5213478 1.6497177 1.3828178 2.5533919 0.79063698 0.86620156 -0.25504433 -0.17978046 -0.15726625 0.55082309 0.27669474 0.25452183 -1.0937141 -0.61337237 -0.1257327 -1.241905 0.16701706 -0.40250625 0.54828991 -1.2204886 -1.1017184 -1.0012841 -0.445524 -0.36818995 0.080796896 0.99588692 1.1728253 1.4709057 2.0060044 1.2682456 2.1299005 30
